File Name,Collection Name#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Work Title#1,Work Title Type#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Date#1,Work Date Type#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Location Name#1,Location Type#1,Location Refid#1,Location Name#2,Location Type#2,Location Name#3,Location Type#3,Location Name#4,Location Type#4,Location Name#5,Location Type#5,Location Name#6,Location Type#6,Location Name#7,Location Type#7,Repository Location Name#1,Repository Location Type#1,Repository Location Refid#1,Repository Location Refid Type#1,Work Measurements#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Work Description#1,Work Description#2,Relation#1,Relation Type#1,Relation Relids#1,Relation href#1,Relation#2,Relation Type#2,Relation Relids#2,Relation href#2,Relation#3,Relation Type#3,Relation Relids#3,Relation href#3,Relation#4,Relation Type#4,Relation Relids#4,Relation href#4,Relation#5,Relation Type#5,Relation Relids#5,Relation href#5,Image Rights,Image Title#1,Image Title Type#1,Image Title#2,Image Title Type#2,Image Source#1,Image Source Type#1,Image Measurements#1,Image Measurements Type#1,Image Measurements Unit#1,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
arbrack0601.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Cottage No. 2 '03 A,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1903,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Cottage No. 2,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 1, 6-1",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Close-up of the cottage from the east. The grass is quite tall. Chicken wire enclosures to the right may be tennis courts. The cottage was built in 1884 and torn down in the late 1920's.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Cottage No. 2 '03 A,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1949",other,38531236,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434499,397,arbrack0601.jpg
arbrack0602.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Cottage No. 2 '07,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1907,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Cottage No. 2,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 1, 6-2",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Good close-up from the south. No. 1 can be seen at right. This building was torn down in the late 20's when the present Economics building was built. No sign can be seen of tennis court enclosures. The old shed by Cottage No. 1 can be seen at the right - but some appear at the left. A canvas easy chair and a rocker are on the porch. The chimneys have been braced.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Cottage No. 2 '07,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1950",other,38829840,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434514,397,arbrack0602.jpg
arbrack0603.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Cottage No. 2 Old Plate,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1890/1898,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Cottage No. 2,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 1, 6-3",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"Taken from the top of Main looking SW, it shows the cottage standing all alone on University Hill. A board rail fence marks Broadway, while 14th Street meets Broadway at the lower right and is plowed up the hill to intersections with Euclid and Aurora. Cascade and Baseline don't show. 13th and 12th show and at 13th and Euclid is a pile of boulders pulled out in the plowing of the streets. The sign ""University Place Fulton Bros. General Agents"" at 14th and College is seen. The road to today's Bluebell shelter is seen and the farm on the Chautauqua site is visible. The cottage was built in 1884, the year Brackett came, and Chautauqua was built in 1898. Utility poles suggest this was after 1890. The shed to the left has three parts, on the left is a sloping structure that may be an ash pit. The main brick shed has a chimney and there is a low shed to the right which might be an outhouse. A dirt or gravel path runs toward Main while a thin board walk connects the shed, the cottage and Cottage No. 1 to the right. This must have been taken with the same lens as 5-3 and 5-4 which did not expose the lower corners of the plate. See 12-18.",,Cottage No. 1 old plate,relatedTo,arbrack0503.tif,http://cudl.colorado.edu/luna/servlet/s/f93xhl,Cottage No. 1 ortho,relatedTo,arbrack0504.tif,http://cudl.colorado.edu/luna/servlet/s/p5f021,Old Hale with Ice House,relatedTo,arbrack1218.tif,http://cudl.colorado.edu/luna/servlet/s/2bv291,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Cottage No. 2 Old Plate,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1951",other,38193256,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434529,397,arbrack0603.jpg
arbrack0701.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Denison Lab B (Not clear whether it is B or 13),cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1911/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Denison Arts and Sciences,site,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 7-1",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Shows new Denison Lab in trees. This building was built in 1911. Clotheslines can be seen across the street to the right. Negative is badly stained.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Denison Lab B (Not clear whether it is B or 13),generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1952",other,39122992,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434544,397,arbrack0701.jpg
arbrack0801.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Eng. ___ (Rev.),cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1901,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Engineering Building,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 8-1",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Looking south along west face of the old Engineering Building. Gym is in background. Stack on power plant is part of Engineering School. As noted by Brackett (Rev.) this negative is reversed from left to right and the error cannot be corrected in a contact print because of the thickness of the glass plate. It can be corrected by making an enlargement. It is interesting that he knew the plate was backward in the camera (emulsion on the side of the glass away from the lens) and that he correspondingly adjusted the focus to have a sharp negative. In the background is the gym. The Engineering building was built in sections and a 1910 picture shows this building as shown here but without the smokestack which came down when the present power plant was built ~ 1909. From the size of the trees and the comparison with 8-2 (8-2-05) this was probably taken ~ 1901. For the correct view see 8-6.,,Eng 05 N,relatedTo,arbrack0802.tif,http://cudl.colorado.edu/luna/servlet/s/g557r9,Engineering,relatedTo,arbrack0806.tif,http://cudl.colorado.edu/luna/servlet/s/1zzbrv,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Eng. ___ (Rev.),generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1953",other,38152012,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434559,397,arbrack0801.jpg
arbrack0802.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Eng 05 N,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,19050802,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Gymnasium,formerSite,,Engineering Building,formerSite,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 8-2",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This photo was taken from the NW showing the main Engineering building with the old gym in the background at right - and the power plant stack that was part of the Engineering building. Carries the notation 05.8.2 (2 is uncertain) Aug. 2, 1905 Electric wires supplying power to the campus can be seen leaving the building at the right.",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Eng 05 N,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1954",other,38347352,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434574,397,arbrack0802.jpg
arbrack0803.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,"Engineering Building, surveying squad 1904",cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1905/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Woodbury Arts and Sciences,site,,Engineering Building,formerSite,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 8-3",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Expanded Engineering building on the present site of Norlin Library. Woodbury shows at right. It is not known for sure what was the purpose of the white wooden fence posts and rails in front of Engineering. They may have been for side fences and backstops for a tennis court. See BL 22-9. At the left of the Engineering building is a big pile which may be coal or ash from the heating plant. A large utility pole stands behind the trees just to the right of the main door - which carries electrical power to the campus.,,[Woodbury Hall],relatedTo,arbrack2209.tif,http://cudl.colorado.edu/luna/servlet/s/643l1g,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Engineering Building, surveying squad 1904",generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1955",other,37733868,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434589,397,arbrack0803.jpg
arbrack0804.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Engineering '98,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1898/1905,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Engineering Building,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 8-4",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Close-up shows the old building from the SW. Sidewalks are in. This building was later expanded to the left and low structures were added at the rear right. Electric lines serving the campus can be seen leaving two insulators at the top of the second window to the left of the main door. This building was dedicated in April 1898 so it is quite new as shown here. This stood where Norlin Library now stands.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Engineering '98,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1956",other,38253204,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434604,397,arbrack0804.jpg
arbrack0805.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Engineering Bldg. '02 from NW Ploughed ___? __?,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1902,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Gymnasium,formerSite,,Engineering Building,formerSite,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 8-5",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This shows the early phase of the building with just one entrance - but with smoke stack. Gym shows on right and a railroad boxcar shows at the left. A student in the near second floor classroom has his open book on the sill of the open window. Now electric wires run from the second and fourth windows to the left of the main entrance, and possibly from the third which is hidden. Two small wires go in the top of the fifth window. A large utility pole in front helps start some of the wires for their trips to other campus buildings.",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Engineering Bldg. '02 from NW Ploughed ___? __?,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1957",other,37969380,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434619,397,arbrack0805.jpg
arbrack0806.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Engineering,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1901,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Gymnasium,formerSite,,Engineering Building,formerSite,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 8-6",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,This shows the north and west faces of the Engineering building. Gym is in background. This is obviously a corrected version of 8-1 in every detail except for the team of horses which has appeared at the right. Notice that some electrical wires have fallen to the ground -or are being strung - by the bicycle that is parked against the building.,,Eng. ___ (Rev.),relatedTo,arbrack0801.tif,http://cudl.colorado.edu/luna/servlet/s/0ap910,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Engineering,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1958",other,39024940,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434634,397,arbrack0806.jpg
arbrack0807.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,[Engineering Building after 1910],descriptive,"Black, Thomas C., b. 1877",naf,no2009028174,personal,Photographer,marcrelator,1910/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Engineering Building,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, BL 8-7",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This shows the Engineering building some time after 1910 when the tall brick smokestack was demolished and the power plant was moved to the present site. It is a summer day, windows are open, and a perforated hose is sprinkling water on the grass at the right. Above the fire hydrant is a metal frame over a walk with metal mesh and white objects forming an arch and ""UC"". Electric wires run to it from the corner utility pole. The white objects look like porcelain light bulb sockets - but no bulbs are visible. From the pole by the front door hangs a large spherical lamp which is on pulleys so it can be lowered. This may be an arc lamp. The utility pole at the left is so heavily laden that it has to be braced with a large steel pipe. In the trees at the left is a railroad boxcar. The white border is from black tape applied to the negative.",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",[Engineering Building after 1910],generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1959",other,47093036,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434649,397,arbrack0807.jpg
arbrack0901.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Geol. Bldg. and part of Library,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1911/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Guggenheim Geography,site,,Bruce Curtis Building,site,Geology Building,formerSite,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 9-1",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,A corner of Guggenheim shows at right. Looks like a weather recording station near the center. The Geology building was completed in 1911.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Geol. Bldg. and part of Library,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1960",other,38710388,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434664,397,arbrack0901.jpg
arbrack1001.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,University Gym '98A,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1898,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Gymnasium,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 10-2",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This shows the new gym from the NW with about 9 fellows in front of the building. This building was dedicated in April 1898 so this picture shows it when it was quite new. Engineering was to the photographer's left and Chemistry was to the right of the picture. An interesting detail of sidewalk construction can be seen in the foreground. At the left, where heavy wagons crossed the walk, the walk is two ""tracks"" of stone with small stone in between. To the right the walk is single slabs of sandstone. Heavy wagons would break wide stone slabs, so where the wagons crossed narrower slabs were used to prevent breakage. An example of such a walk, made for wagon crossings, was visible on the campus at the NW corner of Guggenheim near Cottage No. 1 until it was replaced with concrete about 1971. The Physical Plant people had no idea of the reason for this type of construction and found the small section was ""difficult to maintain"" and so had it replaced.",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",University Gym '98A,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1961",other,39467476,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434679,397,arbrack1001.jpg
arbrack1002.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Gymn A' 1902,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1902,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Gymnasium,formerSite,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 10-2",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This shows the Gym with trees in front and four people standing at the left. This view was taken from in front of Chemistry. In the distance one sees farm fences, barns, wagons, etc. The south wing of Norlin Library is on this site today and looking east on the right one would see Ketchum building. An arched light bracket has been added over the door since the 1898 picture 10-1.",,University Gym '98A,relatedTo,arbrack1001.tif,http://cudl.colorado.edu/luna/servlet/s/s502bt,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Gymn A' 1902,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1962",other,38578076,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434694,397,arbrack1002.jpg
arbrack1003.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,[Gymnasium & Hunter after 1910],descriptive,"Black, Thomas C., b. 1877",naf,no2009028174,personal,Photographer,marcrelator,1910/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Gymnasium,formerSite,,Hunter Addition,formerSite,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, BL 10-3",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This shows the gymnasium sometime after 1910 when the tall steel stack of the heating plant was built. The Hunter building is at the right. The lighted arch of Black's photo BL 8-7 is behind the tree at the left. Three rectangular openings have been cut in the cement foundation since the gym was built in 1898. In front of the third window from the front on the left side is a tall steel pole with a ""Tee"" on the top with wires going through the ""Tee"" as in BL 5-8. This was taken with a very long focal length lens.",,[Engineering Building after 1910],relatedTo,arbrack0807.tif,http://cudl.colorado.edu/luna/servlet/s/6815x0,"[Photograph of Cottage No. 1, 1911 or later, II]",relatedTo,arbrack0508.tif,http://cudl.colorado.edu/luna/servlet/s/775h45,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",[Gymnasium & Hunter after 1910],generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1963",other,55802324,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434709,397,arbrack1003.jpg
arbrack1101.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,"Foothills, Law, etc. in snow, Flatirons",cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1911/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Guggenheim Geography,site,,Bruce Curtis Building,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 11-1",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Taken from Main this shows Guggenheim and Geology. Scattered houses on the Hill - Chautauqua. The right side of the glass negative is badly deteriorated from standing in water. This was taken sometime after 1910 when the Geology building was built. The snow piled at the bottom is probably on the roof of Old Main from which this was taken. The snow is not up to the main floor of Guggenheim.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/","Foothills, Law, etc. in snow, Flatirons",generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1964",other,38741684,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434724,397,arbrack1101.jpg
arbrack1102.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,[14th Street after a snow storm],descriptive,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1911/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Cottage No. 2,formerSite,,Guggenheim Geography,site,Gates Woodruff Women's Studies Cottage,site,Science and Museum Building,formerSite,Bruce Curtis Building,site,Cottage No. 1,site,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 2, 11-2",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"From top floor of Hale - looking up 14th Street after a snow storm. Guggenheim, Geology, and Cottages No. 1 and No. 2 both show. Needs to be washed because of bad chemical stains. Taken sometime after 1910. The plowed streetcar tracks up 14th Street are clearly seen. The tall slender pole to the left of center may be a radio antenna related to radio experiments in Hale.",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",[14th Street after a snow storm],generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 1965",other,38305828,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,434739,397,arbrack1102.jpg
